year,team,type_rating,value_rating
2014,Feyenoord ,static_ft_total_g>35,231.9
2015,Feyenoord ,static_ft_total_g>35,264.2
2016,Feyenoord ,static_ft_total_g>35,246.4
2017,Feyenoord ,static_ft_total_g>35,231.6
2018,Feyenoord ,static_ft_total_g>35,240.4
2019,Feyenoord ,static_ft_total_g>35,222.7
2020,Feyenoord ,static_ft_total_g>35,180.8
2007,Heracles,static_ft_total_g>35,270.1
2008,Heracles,static_ft_total_g>35,278.8
2009,Heracles,static_ft_total_g>35,299.4
2010,Heracles,static_ft_total_g>35,346.4
2011,Heracles,static_ft_total_g>35,371.5
2012,Heracles,static_ft_total_g>35,396.8
2013,Heracles,static_ft_total_g>35,443.0
2014,Heracles,static_ft_total_g>35,377.1
2015,Heracles,static_ft_total_g>35,396.7
2016,Heracles,static_ft_total_g>35,352.7
2017,Heracles,static_ft_total_g>35,390.8
2018,Heracles,static_ft_total_g>35,384.7
2019,Heracles,static_ft_total_g>35,417.0
2020,Heracles,static_ft_total_g>35,412.0
2007,Waalwijk,static_ft_total_g>35,340.6
2008,Waalwijk,static_ft_total_g>35,305.3
2009,Waalwijk,static_ft_total_g>35,243.6
2010,Waalwijk,static_ft_total_g>35,299.4
2011,Waalwijk,static_ft_total_g>35,302.5
2012,Waalwijk,static_ft_total_g>35,293.6
2013,Waalwijk,static_ft_total_g>35,296.7
2014,Waalwijk,static_ft_total_g>35,323.2
2015,Waalwijk,static_ft_total_g>35,329.0
2016,Waalwijk,static_ft_total_g>35,284.7
2017,Waalwijk,static_ft_total_g>35,246.3
2018,Waalwijk,static_ft_total_g>35,240.4
2019,Waalwijk,static_ft_total_g>35,222.7
2020,Waalwijk,static_ft_total_g>35,288.4
2007,Zwolle,static_ft_total_g>35,216.9
2008,Zwolle,static_ft_total_g>35,231.6
2009,Zwolle,static_ft_total_g>35,211.1
2010,Zwolle,static_ft_total_g>35,220.1
2011,Zwolle,static_ft_total_g>35,249.7
2012,Zwolle,static_ft_total_g>35,246.8
2013,Zwolle,static_ft_total_g>35,258.4
2014,Zwolle,static_ft_total_g>35,249.6
2015,Zwolle,static_ft_total_g>35,299.6
2016,Zwolle,static_ft_total_g>35,340.8
2017,Zwolle,static_ft_total_g>35,378.9
2018,Zwolle,static_ft_total_g>35,343.5
2019,Zwolle,static_ft_total_g>35,340.4
2020,Zwolle,static_ft_total_g>35,414.7
2007,Excelsior,static_ft_total_g>35,311.2
2008,Excelsior,static_ft_total_g>35,334.7
2009,Excelsior,static_ft_total_g>35,281.8
2010,Excelsior,static_ft_total_g>35,258.4
2011,Excelsior,static_ft_total_g>35,302.4
2012,Excelsior,static_ft_total_g>35,340.7
2013,Excelsior,static_ft_total_g>35,302.3
