year,team,type_rating,value_rating
2009,Charlton,static_ft_home_g<25,415.1
2010,Charlton,static_ft_home_g<25,283.4
2011,Charlton,static_ft_home_g<25,204.4
2012,Charlton,static_ft_home_g<25,194.0
2013,Charlton,static_ft_home_g<25,194.1
2014,Charlton,static_ft_home_g<25,225.9
2015,Charlton,static_ft_home_g<25,267.9
2016,Charlton,static_ft_home_g<25,230.9
2017,Charlton,static_ft_home_g<25,178.4
2018,Charlton,static_ft_home_g<25,157.2
2019,Charlton,static_ft_home_g<25,189.0
2020,Charlton,static_ft_home_g<25,183.6
2007,Everton,static_ft_home_g<25,557.2
2008,Everton,static_ft_home_g<25,536.3
2009,Everton,static_ft_home_g<25,499.4
2010,Everton,static_ft_home_g<25,504.8
2011,Everton,static_ft_home_g<25,515.4
2012,Everton,static_ft_home_g<25,562.7
2013,Everton,static_ft_home_g<25,536.3
2014,Everton,static_ft_home_g<25,467.9
2015,Everton,static_ft_home_g<25,478.5
2016,Everton,static_ft_home_g<25,425.9
2017,Everton,static_ft_home_g<25,441.6
2018,Everton,static_ft_home_g<25,478.5
2019,Everton,static_ft_home_g<25,520.4
2020,Everton,static_ft_home_g<25,578.3
2007,Hull,static_ft_home_g<25,309.9
2008,Hull,static_ft_home_g<25,309.8
2009,Hull,static_ft_home_g<25,315.0
2010,Hull,static_ft_home_g<25,378.2
2011,Hull,static_ft_home_g<25,299.2
2012,Hull,static_ft_home_g<25,257.2
2013,Hull,static_ft_home_g<25,225.7
2014,Hull,static_ft_home_g<25,415.1
2015,Hull,static_ft_home_g<25,536.2
2016,Hull,static_ft_home_g<25,420.3
2017,Hull,static_ft_home_g<25,415.3
2018,Hull,static_ft_home_g<25,283.6
2019,Hull,static_ft_home_g<25,252.2
2020,Hull,static_ft_home_g<25,215.2
2007,Arsenal,static_ft_home_g<25,341.7
2008,Arsenal,static_ft_home_g<25,457.4
2009,Arsenal,static_ft_home_g<25,525.6
2010,Arsenal,static_ft_home_g<25,457.1
2011,Arsenal,static_ft_home_g<25,462.4
2012,Arsenal,static_ft_home_g<25,431.1
2013,Arsenal,static_ft_home_g<25,420.8
2014,Arsenal,static_ft_home_g<25,510.2
2015,Arsenal,static_ft_home_g<25,441.6
2016,Arsenal,static_ft_home_g<25,494.0
2017,Arsenal,static_ft_home_g<25,467.9
2018,Arsenal,static_ft_home_g<25,357.4
2019,Arsenal,static_ft_home_g<25,436.2
2020,Arsenal,static_ft_home_g<25,383.5
2007,Derby,static_ft_home_g<25,309.9
2008,Derby,static_ft_home_g<25,373.0
2009,Derby,static_ft_home_g<25,362.4
2010,Derby,static_ft_home_g<25,283.4
2011,Derby,static_ft_home_g<25,220.2
2012,Derby,static_ft_home_g<25,194.0
2013,Derby,static_ft_home_g<25,194.1
2014,Derby,static_ft_home_g<25,225.9
2015,Derby,static_ft_home_g<25,267.9
2016,Derby,static_ft_home_g<25,230.9
2017,Derby,static_ft_home_g<25,178.4
2018,Derby,static_ft_home_g<25,157.2
2019,Derby,static_ft_home_g<25,189.0
2020,Derby,static_ft_home_g<25,183.6
2007,Wolves,static_ft_home_g<25,315.2
2008,Wolves,static_ft_home_g<25,309.8
2009,Wolves,static_ft_home_g<25,315.0
2010,Wolves,static_ft_home_g<25,483.4
2011,Wolves,static_ft_home_g<25,441.3
2012,Wolves,static_ft_home_g<25,378.4
2013,Wolves,static_ft_home_g<25,299.5
2014,Wolves,static_ft_home_g<25,252.3
2015,Wolves,static_ft_home_g<25,273.2
2016,Wolves,static_ft_home_g<25,230.9
2017,Wolves,static_ft_home_g<25,178.4
2018,Wolves,static_ft_home_g<25,157.2
2019,Wolves,static_ft_home_g<25,336.2
2020,Wolves,static_ft_home_g<25,483.6
2007,Man United,static_ft_home_g<25,520.3
2008,Man United,static_ft_home_g<25,504.5
2009,Man United,static_ft_home_g<25,504.7
