,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
13,14:30:00,2,M'gladbach,12,0,1,3,1,0,1,2,14,A,15,2019-08-24,Mainz,D1,6,4,3,21,D,5,Mainz_M'gladbach_2019
14,14:30:00,3,Freiburg,20,0,1,3,1,0,2,1,6,A,9,2019-08-24,Paderborn,D1,4,2,9,15,A,5,Paderborn_Freiburg_2019
15,17:30:00,0,Bayern Munich,11,0,0,3,0,0,1,0,10,A,10,2019-08-24,Schalke 04,D1,6,2,3,9,A,4,Schalke 04_Bayern Munich_2019
16,14:30:00,2,Ein Frankfurt,10,0,2,1,1,0,0,3,13,H,11,2019-08-25,RB Leipzig,D1,5,5,4,13,H,1,RB Leipzig_Ein Frankfurt_2019
17,17:00:00,1,Wolfsburg,15,0,0,3,0,0,1,0,11,A,9,2019-08-25,Hertha,D1,4,2,2,8,A,5,Hertha_Wolfsburg_2019
18,19:30:00,3,RB Leipzig,17,0,1,3,0,0,1,2,19,A,14,2019-08-30,M'gladbach,D1,6,3,9,11,A,5,M'gladbach_RB Leipzig_2019
19,14:30:00,3,Mainz,16,0,6,1,2,0,1,3,12,H,7,2019-08-31,Bayern Munich,D1,4,10,10,19,H,1,Bayern Munich_Mainz_2019
20,14:30:00,0,FC Koln,6,0,1,2,1,0,0,2,15,A,9,2019-08-31,Freiburg,D1,3,1,5,14,H,6,Freiburg_FC Koln_2019
21,14:30:00,2,Hoffenheim,7,0,0,0,0,0,0,2,11,D,6,2019-08-31,Leverkusen,D1,1,2,19,20,D,0,Leverkusen_Hoffenheim_2019
22,14:30:00,1,Hertha,13,0,3,0,1,0,0,1,9,H,9,2019-08-31,Schalke 04,D1,3,2,5,9,H,3,Schalke 04_Hertha_2019
23,14:30:00,0,Paderborn,8,0,1,1,0,0,1,3,12,D,7,2019-08-31,Wolfsburg,D1,3,5,8,15,A,3,Wolfsburg_Paderborn_2019
24,17:30:00,0,Dortmund,13,0,3,1,1,0,1,0,2,H,13,2019-08-31,Union Berlin,D1,2,7,7,15,D,4,Union Berlin_Dortmund_2019
25,14:30:00,1,Augsburg,9,1,3,2,2,0,1,4,11,H,12,2019-09-01,Werder Bremen,D1,6,5,4,15,H,2,Werder Bremen_Augsburg_2019
26,17:00:00,2,Fortuna Dusseldorf,13,0,2,1,0,0,1,4,15,H,14,2019-09-01,Ein Frankfurt,D1,4,8,4,15,A,1,Ein Frankfurt_Fortuna Dusseldorf_2019
27,19:30:00,0,Wolfsburg,7,0,1,1,1,0,1,2,14,D,15,2019-09-13,Fortuna Dusseldorf,D1,6,3,3,12,D,8,Fortuna Dusseldorf_Wolfsburg_2019
28,14:30:00,2,Ein Frankfurt,8,0,2,1,2,0,0,1,8,H,23,2019-09-14,Augsburg,D1,3,6,2,9,H,11,Augsburg_Ein Frankfurt_2019
29,14:30:00,0,Leverkusen,9,0,4,0,1,0,0,3,11,H,22,2019-09-14,Dortmund,D1,12,9,3,11,H,3,Dortmund_Leverkusen_2019
30,14:30:00,2,M'gladbach,22,0,0,1,0,0,1,2,17,A,15,2019-09-14,FC Koln,D1,4,7,4,14,A,7,FC Koln_M'gladbach_2019
31,14:30:00,2,Hertha,16,0,2,1,1,0,0,2,11,H,16,2019-09-14,Mainz,D1,8,5,6,14,H,3,Mainz_Hertha_2019
32,14:30:00,3,Werder Bremen,23,1,1,2,1,1,1,4,10,A,16,2019-09-14,Union Berlin,D1,7,5,7,12,D,4,Union Berlin_Werder Bremen_2019
33,17:30:00,4,Bayern Munich,11,0,1,1,1,0,1,2,4,D,14,2019-09-14,RB Leipzig,D1,7,6,3,12,D,6,RB Leipzig_Bayern Munich_2019
34,14:30:00,0,Freiburg,10,0,0,3,0,0,2,2,6,A,16,2019-09-15,Hoffenheim,D1,8,5,12,22,A,4,Hoffenheim_Freiburg_2019
35,17:00:00,2,Schalke 04,17,0,1,5,1,0,1,1,12,A,18,2019-09-15,Paderborn,D1,11,1,3,9,D,5,Paderborn_Schalke 04_2019
36,19:30:00,1,Mainz,7,0,2,1,1,0,0,1,15,H,14,2019-09-20,Schalke 04,D1,3,6,5,19,H,5,Schalke 04_Mainz_2019
37,14:30:00,4,FC Koln,15,1,4,0,1,0,0,0,20,H,16,2019-09-21,Bayern Munich,D1,2,5,12,24,H,4,Bayern Munich_FC Koln_2019
38,14:30:00,1,Augsburg,13,0,1,1,1,0,1,1,13,D,12,2019-09-21,Freiburg,D1,2,5,7,17,D,4,Freiburg_Augsburg_2019
39,14:30:00,4,Paderborn,13,0,2,1,1,0,0,4,15,H,17,2019-09-21,Hertha,D1,8,4,1,6,H,8,Hertha_Paderborn_2019
40,14:30:00,0,Union Berlin,10,1,2,0,2,0,0,1,10,H,4,2019-09-21,Leverkusen,D1,0,7,8,20,H,1,Leverkusen_Union Berlin_2019
41,17:30:00,0,RB Leipzig,11,1,0,3,0,0,2,3,13,A,14,2019-09-21,Werder Bremen,D1,7,1,4,11,A,7,Werder Bremen_RB Leipzig_2019
42,14:30:00,2,Fortuna Dusseldorf,14,0,2,1,0,0,1,3,11,H,18,2019-09-22,M'gladbach,D1,4,11,10,23,A,4,M'gladbach_Fortuna Dusseldorf_2019
43,17:00:00,2,Dortmund,18,0,2,2,1,0,1,2,10,D,15,2019-09-22,Ein Frankfurt,D1,7,3,5,17,D,8,Ein Frankfurt_Dortmund_2019
44,19:30:00,2,Hoffenheim,11,0,1,1,1,0,1,4,18,D,11,2019-09-23,Wolfsburg,D1,5,4,4,12,D,6,Wolfsburg_Hoffenheim_2019
45,19:30:00,1,Ein Frankfurt,11,0,1,2,0,0,0,1,12,A,14,2019-09-27,Union Berlin,D1,6,5,4,12,D,5,Union Berlin_Ein Frankfurt_2019
46,14:30:00,4,Leverkusen,16,0,0,3,0,0,1,0,9,A,11,2019-09-28,Augsburg,D1,5,1,1,8,A,3,Augsburg_Leverkusen_2019
47,14:30:00,2,M'gladbach,10,0,0,3,0,0,1,2,11,A,11,2019-09-28,Hoffenheim,D1,5,4,2,17,A,5,Hoffenheim_M'gladbach_2019
48,14:30:00,2,Wolfsburg,9,0,0,1,0,0,1,3,15,A,4,2019-09-28,Mainz,D1,3,5,10,15,A,1,Mainz_Wolfsburg_2019
