,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,WHA,B365A,LBH,GBA,B365D,B365H,WHH,BWA,BWH,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
0,3.5,3.5,1.727,,3.6,1.85,3.4,1.72,1.9,3.75,1.9,3.25,3.5,3.8,1.95,3.25,1.9,1.9,3.6,3.25,,,1.65,0.5,2.0,3.1,3.5,3.25,1.71,Mouscron,Anderlecht,Mouscron_Anderlecht_2004
1,3.4,5.4,1.571,,4.0,1.73,3.6,1.66,1.72,5.0,1.7,3.5,4.0,4.33,1.65,4.75,1.45,1.6,4.2,3.4,,,1.6,0.5,2.1,3.8,3.5,3.5,2.05,Beveren,Club Brugge,Beveren_Club Brugge_2004
2,3.1,2.5,2.5,,2.4,2.6,3.25,2.4,2.62,2.4,2.65,3.2,2.37,2.6,2.7,2.3,2.5,1.44,2.4,3.1,,,1.71,-0.5,1.95,3.0,3.25,3.15,2.4,Cercle Brugge,Lokeren,Cercle Brugge_Lokeren_2004
3,3.2,3.1,,,3.1,2.1,3.35,2.0,2.1,,2.0,3.25,3.0,3.2,2.0,3.2,2.1,2.0,3.35,3.1,,,1.71,0.5,1.95,3.0,,3.2,1.64,FC Brussels,Genk,FC Brussels_Genk_2004
4,3.4,1.9,3.5,,1.91,3.5,3.25,3.6,3.25,1.909,3.5,3.25,2.0,1.8,3.0,2.1,3.5,1.67,1.95,3.2,,,1.83,-0.5,1.83,3.1,3.2,3.2,1.95,Gent,Germinal,Gent_Germinal_2004
5,3.1,2.7,2.25,,2.8,2.25,3.3,2.2,2.2,2.75,2.25,3.25,2.8,2.87,2.1,3.0,2.3,2.25,2.85,3.1,,,1.71,0.5,1.95,3.0,3.2,3.2,1.51,Lierse,Standard,Lierse_Standard_2004
6,3.3,1.9,3.75,,1.91,3.5,3.35,3.75,3.75,1.8,4.0,3.25,1.83,1.8,3.2,2.0,3.5,1.81,1.8,3.2,,,1.79,-0.5,1.85,3.1,3.25,3.3,1.8,St Truiden,Bergen,St Truiden_Bergen_2004
7,3.2,2.2,2.75,,2.25,2.8,3.25,2.9,2.7,2.25,2.9,3.2,2.3,2.15,2.7,2.3,2.9,1.5,2.25,3.1,,,1.83,-0.5,1.83,3.0,3.2,3.1,2.25,Charleroi,Louvieroise,Charleroi_Louvieroise_2004
8,3.25,2.6,2.2,,2.75,2.25,3.2,2.4,2.3,2.75,2.35,3.2,2.7,2.5,2.2,2.9,2.4,2.35,2.65,3.2,,,1.83,0.5,1.83,3.0,3.25,3.25,1.46,Oostende,Westerlo,Oostende_Westerlo_2004
9,4.33,1.3,8.0,,1.33,7.0,4.5,7.0,8.0,1.3,7.25,4.33,1.33,1.33,8.25,1.3,8.0,2.78,1.33,4.33,,,1.5,-0.5,2.3,4.2,4.33,4.5,1.33,Standard,Charleroi,Standard_Charleroi_2004
10,4.5,1.33,10.0,,1.22,9.5,4.5,10.0,8.5,1.25,9.0,5.5,1.22,1.25,8.25,1.3,7.5,3.21,1.25,5.0,,,,-0.5,,4.0,4.5,5.0,1.25,Anderlecht,St Truiden,Anderlecht_St Truiden_2004
11,3.2,1.75,4.5,,1.8,3.8,3.35,4.33,4.0,1.67,4.5,3.25,1.8,1.72,3.65,1.85,4.0,2.02,1.7,3.25,,,1.71,-0.5,1.95,3.2,3.25,3.3,1.62,Genk,Mouscron,Genk_Mouscron_2004
12,3.3,1.7,5.0,,1.62,4.75,3.45,4.33,4.33,1.57,4.5,3.25,1.72,1.7,4.3,1.7,4.2,1.9,1.7,3.4,,,1.71,-0.5,1.95,3.2,3.5,3.3,1.7,Lokeren,FC Brussels,Lokeren_FC Brussels_2004
13,3.4,1.8,4.33,,1.75,4.0,3.4,4.0,4.33,1.73,4.25,3.4,1.66,1.72,4.05,1.75,3.8,1.86,1.75,3.25,,,1.83,-0.5,1.83,3.1,3.2,3.3,1.75,Louvieroise,Cercle Brugge,Louvieroise_Cercle Brugge_2004
14,3.3,2.0,3.5,,1.91,3.5,3.3,3.0,3.75,1.91,3.55,3.25,1.83,2.05,3.5,1.9,3.2,1.7,1.91,3.2,,,1.75,-0.5,1.9,3.1,3.2,3.25,1.91,Westerlo,Lierse,Westerlo_Lierse_2004
15,3.2,1.85,3.2,,2.2,2.88,3.25,3.0,2.75,2.0,3.05,3.25,2.2,2.1,3.25,2.0,3.5,1.57,2.1,3.1,,,1.83,-0.5,1.83,3.2,3.2,3.25,2.1,Bergen,Beveren,Bergen_Beveren_2004
16,4.0,1.4,7.0,,1.33,7.0,4.0,8.0,8.0,1.4,7.25,4.33,1.33,1.33,6.75,1.4,6.0,2.78,1.33,4.33,,,1.71,-0.5,1.95,3.9,3.75,4.5,1.33,Club Brugge,Gent,Club Brugge_Gent_2004
17,3.3,1.65,5.0,,1.67,4.33,3.45,5.0,4.5,1.62,5.0,3.5,1.61,1.61,4.3,1.7,4.4,1.9,1.62,3.4,,,1.6,-0.5,2.1,3.3,3.25,3.4,1.7,Germinal,Oostende,Germinal_Oostende_2004
18,3.3,4.2,1.67,,4.75,1.62,3.45,1.66,1.61,4.5,1.67,3.5,4.5,4.5,1.7,4.3,1.7,1.67,4.6,3.4,,,1.6,0.5,2.1,3.2,3.25,3.4,1.96,Beveren,Anderlecht,Beveren_Anderlecht_2004
19,3.1,2.4,2.25,,2.5,2.5,3.2,2.6,2.5,2.62,2.55,3.1,2.5,2.4,2.55,2.45,2.6,1.41,2.5,3.1,,,1.55,-0.5,2.2,3.0,3.4,3.15,2.5,Charleroi,Westerlo,Charleroi_Westerlo_2004
20,3.1,1.8,4.5,,1.8,3.8,3.4,4.0,4.0,1.67,4.0,3.4,1.72,1.8,3.8,1.8,3.8,1.79,1.8,3.25,,,1.71,-0.5,1.95,3.1,3.25,3.25,1.8,Gent,Bergen,Gent_Bergen_2004
21,3.1,2.2,2.88,,2.1,3.0,3.25,3.1,2.75,2.1,2.9,3.25,2.2,2.1,3.15,2.05,3.0,1.52,2.2,3.2,,,1.71,-0.5,1.95,2.9,3.4,3.2,2.2,Lierse,Germinal,Lierse_Germinal_2004
22,3.5,1.75,5.0,,1.62,4.75,3.5,4.0,5.0,1.62,5.0,3.5,1.57,1.7,4.55,1.65,4.0,2.02,1.62,3.4,,,1.6,-0.5,2.1,3.2,3.25,3.4,1.62,Mouscron,St Truiden,Mouscron_St Truiden_2004
23,3.6,5.4,1.5,,6.0,1.44,3.8,1.5,1.5,5.5,1.55,3.6,5.5,5.5,1.45,6.25,1.45,1.55,5.5,3.75,,,1.5,0.5,2.3,3.8,3.6,3.5,2.14,Oostende,Club Brugge,Oostende_Club Brugge_2004
24,3.3,3.2,1.83,,3.5,1.91,3.25,1.83,2.0,3.5,2.0,3.2,3.2,3.6,2.0,3.25,2.0,2.0,3.3,3.2,,,1.65,0.5,2.0,3.1,3.4,3.25,1.64,Cercle Brugge,Standard,Cercle Brugge_Standard_2004
25,3.3,2.2,2.8,,2.4,2.5,3.2,2.62,2.62,2.2,2.65,3.1,2.37,2.25,2.55,2.45,2.9,1.44,2.4,3.2,,,1.65,-0.5,2.0,3.0,3.2,3.15,2.4,FC Brussels,Louvieroise,FC Brussels_Louvieroise_2004
26,3.3,1.7,4.5,,1.67,4.33,3.55,4.5,4.5,1.67,4.55,3.5,1.61,1.66,4.9,1.6,4.2,1.98,1.65,3.4,,,1.6,-0.5,2.1,3.2,3.25,3.5,1.65,Genk,Lokeren,Genk_Lokeren_2004
27,3.1,2.6,2.75,,2.5,2.5,3.2,2.37,2.37,2.6,2.45,3.1,2.62,2.62,2.55,2.45,2.4,2.45,2.6,3.1,,,1.71,0.5,1.95,3.0,3.2,3.1,1.41,Louvieroise,Genk,Louvieroise_Genk_2004
28,5.0,1.25,9.0,,1.25,9.0,5.0,8.0,8.0,1.3,9.0,5.0,1.25,1.25,9.0,1.25,9.0,3.21,1.25,4.75,,,1.45,-0.5,2.45,4.5,4.0,5.0,1.25,Anderlecht,Gent,Anderlecht_Gent_2004
29,3.1,1.8,3.75,,1.73,4.2,3.4,4.0,4.0,1.8,4.25,3.4,1.72,1.8,4.05,1.75,3.8,1.84,1.75,3.25,,,1.65,-0.5,2.0,3.1,3.25,3.25,1.75,Bergen,Oostende,Bergen_Oostende_2004
30,5.0,1.25,9.0,,1.25,9.0,4.5,8.0,8.0,1.3,9.0,5.0,1.25,1.25,8.25,1.3,9.0,3.21,1.25,4.75,,,1.45,-0.5,2.45,4.5,4.0,5.0,1.25,Club Brugge,Lierse,Club Brugge_Lierse_2004
31,3.2,2.2,3.0,,2.25,2.75,3.2,2.8,2.7,2.1,2.65,3.2,2.3,2.2,2.5,2.5,2.9,1.43,2.4,3.2,,,1.71,-0.5,1.95,3.0,3.2,3.1,2.4,Lokeren,Mouscron,Lokeren_Mouscron_2004
32,4.33,1.35,7.0,,1.33,7.0,4.5,8.0,7.0,1.4,8.0,4.33,1.33,1.3,8.25,1.3,7.0,2.78,1.33,4.33,,,1.55,-0.5,2.2,4.0,3.75,4.25,1.33,Standard,FC Brussels,Standard_FC Brussels_2004
33,3.3,1.6,5.0,,1.57,5.0,3.25,5.5,5.5,1.57,5.0,3.5,1.53,1.57,5.0,1.65,4.6,2.04,1.6,3.5,,,1.6,-0.5,2.1,3.4,3.5,3.45,1.6,Westerlo,Cercle Brugge,Westerlo_Cercle Brugge_2004
34,3.3,1.65,4.5,,1.67,4.33,3.45,4.5,4.33,1.62,4.5,3.4,1.66,1.66,4.3,1.7,4.4,1.94,1.67,3.4,,,1.65,-0.5,2.0,3.3,3.5,3.4,1.67,Germinal,Charleroi,Germinal_Charleroi_2004
35,3.2,1.9,3.0,,2.1,3.0,3.25,2.8,3.0,2.1,3.15,3.2,2.1,2.2,3.3,2.0,3.5,1.58,2.1,3.2,,,1.65,-0.5,2.0,3.1,3.2,3.15,2.1,St Truiden,Beveren,St Truiden_Beveren_2004
36,3.4,4.6,1.615,,4.75,1.57,3.5,1.6,1.571,4.5,1.6,3.5,5.0,4.8,1.65,4.55,1.6,1.6,4.9,3.6,,,1.6,0.5,2.1,3.4,3.5,3.55,2.06,Charleroi,Club Brugge,Charleroi_Club Brugge_2004
37,3.1,2.1,2.5,,2.4,2.5,3.2,2.62,2.625,2.375,2.75,3.1,2.375,2.37,2.65,2.35,3.0,1.48,2.3,3.25,,,1.75,-0.5,1.9,3.1,3.25,3.2,2.3,FC Brussels,Westerlo,FC Brussels_Westerlo_2004
38,3.3,1.75,5.0,,1.8,3.8,3.4,4.2,4.333,1.571,4.0,3.25,1.727,1.7,3.8,1.8,4.0,1.85,1.75,3.25,,,1.65,-0.5,2.0,3.2,3.5,3.45,1.75,Gent,St Truiden,Gent_St Truiden_2004
39,3.2,1.9,4.333,,1.85,3.6,3.3,3.5,3.75,1.727,3.75,3.2,1.833,1.9,3.5,1.9,3.5,1.76,1.85,3.25,,,1.75,-0.5,1.9,3.1,3.2,3.3,1.85,Lierse,Bergen,Lierse_Bergen_2004
40,3.75,6.0,1.444,,6.0,1.44,3.65,1.4,1.4,6.0,1.45,3.75,7.0,7.0,1.5,5.75,1.4,1.45,6.0,3.75,,,1.6,0.5,2.1,3.9,3.75,3.9,2.36,Oostende,Anderlecht,Oostende_Anderlecht_2004
41,3.25,2.2,2.5,,2.25,2.7,3.2,2.55,2.625,2.375,2.8,3.2,2.3,2.35,2.75,2.3,2.9,1.49,2.25,3.25,,,1.71,-0.5,1.95,3.0,3.25,3.2,2.25,Cercle Brugge,Germinal,Cercle Brugge_Germinal_2004
42,3.2,2.2,2.75,,2.25,2.7,3.2,2.9,2.875,2.25,2.9,3.0,2.25,2.15,2.65,2.35,2.9,1.52,2.2,3.25,,,1.75,-0.5,1.9,3.0,3.2,3.2,2.2,Genk,Standard,Genk_Standard_2004
43,3.2,2.0,3.4,,2.1,3.0,3.25,2.8,3.0,1.91,3.1,3.0,2.2,2.2,3.05,2.1,3.2,1.57,2.1,3.2,,,1.83,-0.5,1.83,3.1,3.25,3.2,2.1,Lokeren,Louvieroise,Lokeren_Louvieroise_2004
44,3.35,1.55,4.5,,1.61,4.75,3.55,5.5,5.0,1.615,5.0,3.5,1.571,1.55,4.9,1.6,4.8,2.13,1.55,3.4,,,1.75,-0.5,1.9,3.5,3.5,3.7,1.55,Mouscron,Beveren,Mouscron_Beveren_2004
45,3.1,2.3,2.6,,2.25,2.7,3.2,2.95,2.8,2.38,2.85,3.2,2.2,2.15,2.9,2.2,2.8,1.5,2.25,3.25,,,1.71,-0.5,1.95,2.9,3.2,3.15,2.25,Louvieroise,Mouscron,Louvieroise_Mouscron_2004
46,5.0,1.27,9.0,,1.25,8.0,5.0,8.0,8.0,1.29,9.0,5.0,1.25,1.25,9.0,1.25,8.5,3.21,1.25,5.0,,,1.55,-0.5,2.2,4.3,4.33,5.0,1.25,Anderlecht,Lierse,Anderlecht_Lierse_2004
47,3.1,2.0,3.0,,2.1,3.0,3.25,3.05,3.2,2.1,3.45,3.0,2.1,2.1,3.3,2.0,3.3,1.6,2.05,3.2,,,1.75,-0.5,1.9,3.0,3.2,3.0,2.05,Bergen,Charleroi,Bergen_Charleroi_2004
48,3.1,1.85,4.33,,1.73,4.0,3.4,4.0,4.33,1.73,3.55,3.2,1.72,1.8,4.05,1.75,3.6,1.75,1.85,3.4,,,1.71,-0.5,1.95,3.1,3.2,3.45,1.85,Germinal,FC Brussels,Germinal_FC Brussels_2004
49,3.2,1.75,3.5,,1.8,3.75,3.4,4.3,4.0,1.91,4.0,3.2,1.8,1.72,4.05,1.75,4.0,1.79,1.8,3.3,,,1.75,-0.5,1.9,3.2,3.2,3.25,1.8,St Truiden,Oostende,St Truiden_Oostende_2004
50,3.1,2.4,2.6,,2.25,2.7,3.2,2.7,2.75,2.38,2.7,3.2,2.25,2.3,2.75,2.3,2.7,1.47,2.3,3.25,,,1.65,-0.5,2.0,2.9,3.2,3.25,2.3,Westerlo,Genk,Westerlo_Genk_2004
51,3.1,2.2,2.75,,2.1,2.9,3.25,3.15,3.0,2.25,2.95,3.2,2.1,2.05,2.95,2.15,2.9,1.57,2.1,3.25,,,1.79,-0.5,1.85,3.0,3.2,3.35,2.1,Beveren,Gent,Beveren_Gent_2004
52,4.5,1.22,10.0,,1.25,8.0,5.0,8.0,8.0,1.25,9.0,5.0,1.25,1.28,9.0,1.25,9.5,3.21,1.25,5.0,,,1.5,-0.5,2.3,4.8,4.5,5.0,1.25,Club Brugge,Cercle Brugge,Club Brugge_Cercle Brugge_2004
53,3.25,1.8,4.0,,1.67,4.33,3.4,4.2,4.0,1.8,4.0,3.4,1.72,1.72,4.05,1.75,3.8,1.85,1.75,3.4,,,1.6,-0.5,2.1,3.1,3.2,3.45,1.75,Standard,Lokeren,Standard_Lokeren_2004
54,3.5,5.0,1.57,,5.0,1.53,3.55,1.53,1.53,5.0,1.6,3.6,5.0,5.5,1.6,4.9,1.5,1.45,5.0,3.6,,,,0.5,,3.7,3.5,3.5,2.38,Charleroi,Anderlecht,Charleroi_Anderlecht_2004
55,3.75,5.4,1.5,,6.5,1.44,3.8,1.44,1.5,5.5,1.5,3.6,5.5,6.0,1.45,6.2,1.45,1.45,5.5,3.6,,,1.55,0.5,2.2,3.8,3.6,3.8,2.38,FC Brussels,Club Brugge,FC Brussels_Club Brugge_2004
56,3.3,1.85,3.5,,2.0,3.2,3.25,3.35,3.5,1.91,3.4,3.2,1.9,1.9,3.3,2.0,3.6,1.66,1.97,3.2,,,1.75,-0.5,1.9,3.1,3.2,3.25,1.97,Cercle Brugge,Bergen,Cercle Brugge_Bergen_2004
57,3.3,1.9,3.5,,2.1,3.0,3.25,2.87,3.0,1.91,3.3,3.2,2.1,2.1,3.05,2.1,3.5,1.64,2.0,3.2,,,1.83,-0.5,1.83,3.1,3.2,3.25,2.0,Lokeren,Westerlo,Lokeren_Westerlo_2004
58,3.1,2.5,2.5,,2.4,2.5,3.2,2.4,2.5,2.38,2.55,3.25,2.4,2.6,2.75,2.3,2.5,1.39,2.55,3.2,,,1.71,-0.5,1.95,3.0,3.25,3.05,2.55,Louvieroise,Standard,Louvieroise_Standard_2004
59,3.3,1.75,3.6,,1.8,3.8,3.45,3.75,3.75,1.8,4.3,3.25,1.8,1.8,4.3,1.7,4.0,1.91,1.7,3.25,,,1.65,-0.5,2.0,3.2,3.4,3.45,1.7,Mouscron,Gent,Mouscron_Gent_2004
60,3.3,2.5,2.38,,2.4,2.5,3.2,2.4,2.5,2.5,2.65,3.25,2.4,2.45,2.75,2.3,2.5,1.45,2.4,3.2,,,1.75,-0.5,1.9,3.0,3.25,3.2,2.4,Oostende,Beveren,Oostende_Beveren_2004
61,3.4,1.55,5.0,,1.62,4.5,3.5,4.4,4.5,1.57,4.65,3.5,1.61,1.65,4.55,1.65,4.8,2.03,1.62,3.5,,,1.71,-0.5,1.95,3.5,3.5,3.6,1.62,Genk,Germinal,Genk_Germinal_2004
62,3.4,1.65,4.5,,1.67,4.33,3.45,4.1,4.33,1.67,4.6,3.4,1.66,1.7,4.3,1.7,4.4,1.99,1.65,3.4,,,1.71,-0.5,1.95,3.3,3.25,3.5,1.65,Lierse,St Truiden,Lierse_St Truiden_2004
63,5.0,1.2,11.0,,1.2,11.0,5.5,11.0,11.0,1.2,11.0,5.0,1.22,1.2,10.0,1.2,10.0,3.58,1.2,5.0,,,,-0.5,,5.0,5.0,5.3,1.2,Anderlecht,Cercle Brugge,Anderlecht_Cercle Brugge_2004
64,3.2,2.0,3.5,,1.91,3.4,3.4,3.3,3.5,1.91,3.5,3.2,1.9,1.95,4.05,1.75,3.2,1.7,1.91,3.25,,,1.71,-0.5,1.95,3.1,3.2,3.3,1.91,Bergen,FC Brussels,Bergen_FC Brussels_2004
65,3.4,1.45,8.0,,1.44,6.0,3.6,6.0,6.5,1.33,6.5,3.6,1.44,1.5,5.3,1.55,5.4,2.38,1.45,3.75,,,1.6,-0.5,2.1,3.8,4.0,3.75,1.45,Gent,Oostende,Gent_Oostende_2004
66,3.3,2.1,2.88,,2.1,3.0,3.3,2.87,3.0,2.1,3.0,3.2,2.1,2.1,3.25,2.0,3.1,1.55,2.15,3.2,,,1.79,-0.5,1.85,3.0,3.4,3.2,2.15,Germinal,Lokeren,Germinal_Lokeren_2004
67,3.1,2.1,2.75,,2.38,2.62,3.2,2.62,2.5,2.25,2.6,3.25,2.4,2.37,2.75,2.3,3.1,1.43,2.4,3.1,,,1.65,-0.5,2.0,3.0,3.2,3.2,2.4,St Truiden,Charleroi,St Truiden_Charleroi_2004
68,3.1,2.2,3.2,,2.1,3.0,3.25,2.87,3.0,2.0,3.2,3.2,2.1,2.2,2.95,2.15,2.9,1.6,2.05,3.2,,,1.85,-0.5,1.79,3.0,3.2,3.2,2.05,Beveren,Lierse,Beveren_Lierse_2004
69,4.2,1.35,6.5,,1.36,7.0,4.2,7.0,7.0,1.44,7.2,4.5,1.33,1.35,7.5,1.35,7.0,2.69,1.35,4.0,,,1.5,-0.5,2.3,4.0,3.6,4.3,1.35,Club Brugge,Genk,Club Brugge_Genk_2004
70,3.2,1.8,4.0,,1.75,3.8,3.4,4.5,3.6,1.8,4.25,3.25,1.83,1.7,3.8,1.8,3.8,1.86,1.75,3.4,,,1.95,-0.5,1.71,3.1,3.2,3.3,1.75,Standard,Mouscron,Standard_Mouscron_2004
71,3.2,2.1,3.2,,2.1,3.0,3.25,3.0,3.2,2.0,3.1,3.2,2.0,2.1,3.05,2.1,3.1,1.57,2.1,3.2,,,1.75,-0.5,1.9,3.0,3.2,3.2,2.1,Westerlo,Louvieroise,Westerlo_Louvieroise_2004
72,3.6,5.0,1.5,,6.0,1.44,3.8,1.5,1.44,6.5,1.45,3.75,6.0,5.5,1.45,6.25,1.5,1.95,6.0,3.75,,,1.55,1.5,2.2,3.7,3.25,3.9,1.52,FC Brussels,Anderlecht,FC Brussels_Anderlecht_2004
73,4.0,1.4,9.0,,1.36,7.0,4.3,7.0,7.0,1.3,7.2,4.0,1.36,1.36,9.0,1.3,6.0,1.6,1.35,4.0,,,1.65,-1.5,2.0,3.9,4.0,4.3,1.85,Genk,Bergen,Genk_Bergen_2004
74,3.3,2.3,2.4,,2.5,2.5,3.2,2.6,2.6,2.5,2.6,3.1,2.4,2.3,2.45,2.55,2.7,1.43,2.4,3.1,,,1.79,-0.5,1.85,3.0,3.25,3.2,2.4,Lierse,Gent,Lierse_Gent_2004
