,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
62,17:00:00,2,Club Brugge,6,0,0,5,0,1,1,1,19,A,22,2019-09-28,Mechelen,B1,12,0,1,2,A,12,Mechelen_Club Brugge_2019
63,19:00:00,4,Eupen,22,0,1,2,1,1,0,4,19,A,7,2019-09-28,Cercle Brugge,B1,4,3,1,7,H,2,Cercle Brugge_Eupen_2019
64,19:00:00,2,Kortrijk,9,0,2,0,0,0,0,0,14,H,3,2019-09-28,Gent,B1,2,8,2,13,D,5,Gent_Kortrijk_2019
65,19:00:00,3,Waregem,23,0,2,2,1,0,0,1,13,D,13,2019-09-28,Mouscron,B1,7,4,4,9,H,6,Mouscron_Waregem_2019
66,19:30:00,6,Genk,19,0,3,3,0,0,1,1,10,D,8,2019-09-28,St Truiden,B1,4,4,10,8,A,13,St Truiden_Genk_2019
67,13:30:00,2,Waasland-Beveren,14,0,0,0,0,0,0,3,17,D,4,2019-09-29,Anderlecht,B1,2,5,7,12,D,1,Anderlecht_Waasland-Beveren_2019
68,17:00:00,2,Charleroi,13,1,1,1,0,0,1,4,21,D,10,2019-09-29,Standard,B1,5,3,9,9,A,2,Standard_Charleroi_2019
69,19:00:00,0,Antwerp,14,0,1,1,0,0,1,0,12,D,7,2019-09-29,Oostende,B1,2,5,2,12,A,5,Oostende_Antwerp_2019
70,19:30:00,2,Anderlecht,23,0,1,2,1,0,1,5,17,A,11,2019-10-04,Charleroi,B1,6,3,4,11,D,4,Charleroi_Anderlecht_2019
71,17:00:00,1,Mechelen,10,1,0,2,0,0,1,5,11,A,10,2019-10-05,Eupen,B1,4,5,10,13,A,6,Eupen_Mechelen_2019
72,19:00:00,1,Oostende,16,0,3,1,2,0,1,3,16,H,7,2019-10-05,Waasland-Beveren,B1,5,8,8,14,H,1,Waasland-Beveren_Oostende_2019
73,19:00:00,1,Cercle Brugge,8,0,6,0,2,0,0,3,17,H,8,2019-10-05,Waregem,B1,3,7,4,11,H,7,Waregem_Cercle Brugge_2019
74,19:30:00,3,St Truiden,16,1,4,0,3,0,0,2,12,H,6,2019-10-05,Kortrijk,B1,0,9,3,16,H,2,Kortrijk_St Truiden_2019
75,13:30:00,4,Gent,16,0,4,0,2,0,0,3,9,H,15,2019-10-06,Club Brugge,B1,8,7,5,11,H,5,Club Brugge_Gent_2019
76,17:00:00,3,Standard,15,0,2,2,1,0,0,2,19,D,9,2019-10-06,Antwerp,B1,3,5,5,14,H,4,Antwerp_Standard_2019
77,19:00:00,1,Mouscron,12,0,2,1,0,0,0,2,12,H,7,2019-10-06,Genk,B1,3,6,1,12,D,4,Genk_Mouscron_2019
