year,team,type_rating,value_rating
2013,Gil Vicente,static_ft_total_g>35,296.5
2014,Gil Vicente,static_ft_total_g>35,236.6
2015,Gil Vicente,static_ft_total_g>35,237.3
2016,Gil Vicente,static_ft_total_g>35,200.9
2017,Gil Vicente,static_ft_total_g>35,133.0
2018,Gil Vicente,static_ft_total_g>35,111.3
2019,Gil Vicente,static_ft_total_g>35,90.8
2020,Gil Vicente,static_ft_total_g>35,131.8
2007,Academica,static_ft_total_g>35,242.9
2008,Academica,static_ft_total_g>35,255.6
2009,Academica,static_ft_total_g>35,222.2
2010,Academica,static_ft_total_g>35,219.5
2011,Academica,static_ft_total_g>35,249.7
2012,Academica,static_ft_total_g>35,219.6
2013,Academica,static_ft_total_g>35,239.5
2014,Academica,static_ft_total_g>35,209.4
2015,Academica,static_ft_total_g>35,190.0
2016,Academica,static_ft_total_g>35,230.2
2017,Academica,static_ft_total_g>35,163.2
2018,Academica,static_ft_total_g>35,129.0
2019,Academica,static_ft_total_g>35,102.6
2020,Academica,static_ft_total_g>35,108.6
2007,Nacional,static_ft_total_g>35,256.0
2008,Nacional,static_ft_total_g>35,176.6
2009,Nacional,static_ft_total_g>35,210.6
2010,Nacional,static_ft_total_g>35,209.8
2011,Nacional,static_ft_total_g>35,166.6
2012,Nacional,static_ft_total_g>35,273.2
2013,Nacional,static_ft_total_g>35,329.9
2014,Nacional,static_ft_total_g>35,309.8
2015,Nacional,static_ft_total_g>35,298.8
2016,Nacional,static_ft_total_g>35,330.2
2017,Nacional,static_ft_total_g>35,281.4
2018,Nacional,static_ft_total_g>35,205.3
2019,Nacional,static_ft_total_g>35,272.9
2020,Nacional,static_ft_total_g>35,220.2
2007,Rio Ave,static_ft_total_g>35,177.8
2008,Rio Ave,static_ft_total_g>35,129.7
2009,Rio Ave,static_ft_total_g>35,106.2
2010,Rio Ave,static_ft_total_g>35,119.6
2011,Rio Ave,static_ft_total_g>35,182.8
2012,Rio Ave,static_ft_total_g>35,229.4
2013,Rio Ave,static_ft_total_g>35,242.8
2014,Rio Ave,static_ft_total_g>35,189.7
2015,Rio Ave,static_ft_total_g>35,208.8
2016,Rio Ave,static_ft_total_g>35,251.7
2017,Rio Ave,static_ft_total_g>35,241.7
2018,Rio Ave,static_ft_total_g>35,211.3
2019,Rio Ave,static_ft_total_g>35,258.2
2020,Rio Ave,static_ft_total_g>35,249.5
2007,Tondela,static_ft_total_g>35,77.9
2008,Tondela,static_ft_total_g>35,76.8
2009,Tondela,static_ft_total_g>35,85.6
2010,Tondela,static_ft_total_g>35,119.6
2011,Tondela,static_ft_total_g>35,116.4
2012,Tondela,static_ft_total_g>35,126.4
2013,Tondela,static_ft_total_g>35,156.5
2014,Tondela,static_ft_total_g>35,136.6
2015,Tondela,static_ft_total_g>35,142.1
2016,Tondela,static_ft_total_g>35,189.7
2017,Tondela,static_ft_total_g>35,177.4
2018,Tondela,static_ft_total_g>35,217.2
