,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
289,3.1,1.9,4.0,-0.5,1.85,3.75,3.75,-0.5,3.3,3.75,1.8,3.6,3.25,1.833,1.8,1.8,2.0,1.85,3.25,2.05,2.0,3.5,2.05,2.0,3.25,2.05,1.85,1.85,-0.25,1.85,3.1,3.2,3.25,1.7,Zaragoza,Espanol,Zaragoza_Espanol_2003
290,3.1,2.5,2.625,0.0,2.5,2.5,2.5,0.0,2.62,2.7,2.4,2.75,3.25,2.5,1.8,2.05,2.37,2.5,3.2,1.8,2.0,2.5,1.7,2.45,3.2,1.825,2.075,2.0,-0.25,1.71,3.0,3.0,3.2,2.05,Espanol,Ath Bilbao,Espanol_Ath Bilbao_2003
291,3.1,2.4,2.625,0.0,2.6,2.5,2.5,0.0,2.6,2.5,2.5,2.6,3.2,2.5,1.8,2.05,2.4,2.6,3.0,1.8,2.0,2.7,1.6,2.6,3.0,1.85,2.05,2.0,-0.25,1.71,2.9,2.875,3.15,2.2,Sociedad,La Coruna,Sociedad_La Coruna_2003
292,3.2,2.0,3.0,-0.5,2.0,3.25,2.88,-0.25,3.2,3.0,2.1,3.35,3.25,2.1,1.85,2.1,2.0,2.2,3.2,1.75,1.95,3.3,2.6,2.1,3.25,2.05,1.85,1.9,0.0,1.79,3.0,3.2,3.25,1.45,Celta,Zaragoza,Celta_Zaragoza_2003
293,3.2,1.8,4.5,-0.5,1.75,4.2,4.2,-0.5,4.33,4.0,1.667,4.5,3.25,1.8,1.8,2.05,1.72,1.75,3.25,1.8,2.0,3.8,2.45,1.8,3.25,1.825,2.075,2.0,-0.25,1.71,3.1,3.25,3.3,1.5,Malaga,Albacete,Malaga_Albacete_2003
294,3.1,3.2,2.375,0.0,2.75,2.3,2.3,0.0,2.37,2.375,2.6,2.35,3.2,2.625,1.85,1.8,2.62,2.75,3.2,2.05,1.95,2.0,1.55,2.85,3.2,2.1,1.8,1.95,-0.25,1.75,3.1,3.2,3.25,2.3,Murcia,Mallorca,Murcia_Mallorca_2003
295,4.33,1.27,8.0,-1.25,1.33,8.0,8.0,-1.25,8.5,9.0,1.333,10.0,4.5,1.333,2.0,2.05,1.28,1.33,4.2,1.8,1.8,8.5,2.07,1.33,4.2,1.8,2.1,1.65,-1.25,2.05,4.3,4.0,4.3,1.78,Real Madrid,Sevilla,Real Madrid_Sevilla_2003
296,3.1,3.3,2.0,0.5,3.3,2.0,2.0,0.5,1.9,2.0,3.4,1.95,3.25,3.25,1.8,1.95,3.6,3.3,3.2,1.9,2.0,2.0,1.67,3.65,3.2,1.9,2.0,2.0,0.25,1.71,3.0,3.0,3.35,2.1,Santander,Valencia,Santander_Valencia_2003
297,3.0,2.3,2.875,0.0,2.3,2.87,2.88,0.0,2.8,2.7,2.25,3.0,3.2,2.3,1.6,2.1,2.3,2.3,3.0,1.75,2.25,2.9,1.65,2.35,3.0,1.8,2.1,2.05,-0.25,1.65,2.8,3.0,3.1,2.15,Valladolid,Osasuna,Valladolid_Osasuna_2003
298,3.1,2.1,2.8,-0.25,2.2,3.0,3.0,-0.25,3.1,2.75,2.2,3.0,3.25,2.25,1.85,1.85,2.1,2.2,3.1,2.0,1.95,3.2,2.05,2.3,3.1,2.1,1.8,2.0,0.0,1.71,2.9,3.2,3.2,1.7,Villarreal,Ath Madrid,Villarreal_Ath Madrid_2003
299,3.25,4.0,1.667,0.75,5.0,1.66,1.67,0.75,1.72,1.727,4.5,1.7,3.4,5.0,2.0,1.95,4.2,5.0,3.2,1.9,1.8,1.75,1.9,4.75,3.2,1.975,1.925,1.85,0.75,1.85,3.2,3.25,3.4,1.95,Albacete,Real Madrid,Albacete_Real Madrid_2003
300,3.5,1.4,7.0,-1.0,1.4,8.0,8.0,-1.0,8.0,7.0,1.4,6.8,3.75,1.5,1.95,2.0,1.4,1.4,3.6,1.85,1.85,6.0,1.73,1.45,3.6,1.825,2.075,1.75,-1.25,1.95,3.9,3.75,4.0,2.0,Barcelona,Villarreal,Barcelona_Villarreal_2003
301,3.2,1.85,3.75,-0.5,1.85,3.75,3.75,-0.5,3.75,3.75,1.833,4.0,3.25,1.833,1.75,1.9,1.83,1.85,3.2,1.95,2.05,3.6,2.3,1.85,3.2,2.025,1.875,1.95,-0.25,1.75,3.1,3.2,3.35,1.55,Sevilla,Espanol,Sevilla_Espanol_2003
302,3.3,1.75,4.333,-0.5,1.72,4.5,4.5,-0.75,4.5,4.0,1.727,4.6,3.25,1.8,1.95,1.8,1.66,1.73,3.2,2.05,1.85,4.0,1.6,1.75,3.2,1.825,2.075,1.79,-1.0,1.9,3.2,3.2,3.35,2.2,Ath Bilbao,Celta,Ath Bilbao_Celta_2003
303,3.1,1.65,4.5,-0.75,1.66,5.0,5.0,-0.75,5.0,5.0,1.667,5.35,3.4,1.667,1.85,1.9,1.66,1.67,3.2,1.95,1.95,4.4,1.65,1.65,3.2,1.95,1.95,1.9,-1.0,1.79,3.3,3.25,3.4,2.15,Ath Madrid,Valladolid,Ath Madrid_Valladolid_2003
304,3.4,1.65,6.5,-0.75,1.53,5.5,5.5,-0.75,6.0,6.0,1.5,6.1,3.4,1.533,1.85,2.05,1.5,1.53,3.5,1.8,1.95,4.4,1.7,1.55,3.5,1.85,2.05,1.75,-1.0,1.95,3.3,3.25,3.6,2.05,La Coruna,Betis,La Coruna_Betis_2003
305,3.1,2.3,2.8,-0.25,2.3,2.87,2.88,,2.8,2.75,2.2,2.9,3.25,2.25,1.8,,2.25,2.3,3.0,,2.0,2.7,2.05,2.3,3.0,2.1,1.8,1.85,0.0,1.85,3.0,3.2,3.25,1.7,Mallorca,Sociedad,Mallorca_Sociedad_2003
306,3.1,2.1,3.5,-0.25,2.0,3.4,3.4,-0.25,3.3,3.6,1.909,3.8,3.2,1.909,1.65,2.0,2.0,2.0,3.1,1.85,2.2,3.2,2.6,2.0,3.1,1.825,2.075,2.2,0.0,1.71,2.9,3.2,3.1,1.45,Osasuna,Malaga,Osasuna_Malaga_2003
307,5.0,1.2,11.0,-1.5,1.2,13.0,13.0,-1.5,11.0,13.0,1.2,13.0,5.5,1.222,2.1,2.05,1.2,1.2,5.0,1.8,1.7,10.0,2.45,1.2,5.0,1.825,2.075,1.55,-1.25,2.25,5.0,5.0,5.7,1.5,Valencia,Murcia,Valencia_Murcia_2003
308,3.1,1.9,3.75,-0.25,2.0,3.4,3.4,-0.25,3.3,3.6,1.8,3.65,3.2,1.909,1.75,2.1,2.0,2.0,3.1,1.75,2.05,3.6,2.6,2.0,3.1,1.8,2.1,1.85,0.0,1.85,3.0,3.25,3.2,1.45,Zaragoza,Santander,Zaragoza_Santander_2003
309,3.0,2.0,3.0,-0.25,2.1,3.2,3.0,-0.25,3.0,3.2,2.1,3.3,3.25,2.2,1.85,2.05,2.2,2.2,3.1,1.8,1.95,3.2,2.45,2.1,3.1,1.85,2.05,2.0,0.0,1.71,3.1,3.2,3.3,1.5,Celta,Sevilla,Celta_Sevilla_2003
310,3.0,2.3,3.0,-0.25,2.2,3.0,3.0,-0.25,3.0,2.8,2.2,3.1,3.25,2.2,1.85,1.8,2.2,2.2,3.1,2.05,1.95,2.8,2.15,2.25,3.1,2.05,1.85,1.85,0.0,1.85,2.9,3.0,3.2,1.65,Malaga,Ath Madrid,Malaga_Ath Madrid_2003
311,3.1,3.2,2.0,0.25,3.2,2.1,2.1,0.25,2.0,2.1,3.2,2.1,3.25,3.0,1.85,1.85,3.3,3.2,3.1,2.0,1.95,2.1,1.85,3.35,3.1,2.05,1.85,1.9,0.25,1.79,2.9,3.2,3.25,2.0,Valladolid,Barcelona,Valladolid_Barcelona_2003
312,3.1,1.85,3.75,-0.5,1.83,3.75,3.75,-0.5,4.0,3.75,1.833,4.0,3.25,1.833,1.8,2.05,1.8,1.83,3.25,1.8,2.0,3.8,2.2,1.9,3.25,1.9,2.0,1.95,-0.25,1.75,3.0,3.2,3.25,1.6,Betis,Mallorca,Betis_Mallorca_2003
313,3.1,1.9,3.5,-0.5,2.0,3.4,3.4,-0.5,3.6,3.25,1.909,3.65,3.25,2.0,1.8,1.9,1.9,2.0,3.1,1.95,2.0,3.5,2.6,2.0,3.1,2.1,1.8,1.95,0.0,1.75,3.1,3.2,3.25,1.45,Espanol,Albacete,Espanol_Albacete_2003
314,4.0,1.3,9.0,-1.25,1.3,9.0,9.0,-1.25,9.5,9.0,1.3,9.5,4.333,1.364,2.05,1.95,1.3,1.3,4.2,1.9,1.75,8.0,2.2,1.35,4.2,1.9,2.0,1.65,-1.0,2.05,4.2,4.0,4.25,1.6,Real Madrid,Osasuna,Real Madrid_Osasuna_2003
315,3.1,2.4,2.875,-0.25,2.2,3.0,3.0,-0.25,2.8,2.75,2.25,3.0,3.25,2.25,1.9,1.8,2.25,2.2,3.1,2.05,1.9,2.8,1.95,2.3,3.1,2.075,1.825,1.85,0.0,1.85,2.8,3.0,3.2,1.76,Santander,Ath Bilbao,Santander_Ath Bilbao_2003
316,3.5,1.4,6.0,-1.25,1.44,7.0,7.0,,7.0,6.0,1.5,7.0,3.5,1.5,1.8,,1.44,1.44,3.6,,2.0,6.0,2.05,1.48,3.6,2.1,1.8,1.71,-1.0,2.0,3.9,3.4,3.75,1.7,Sociedad,Murcia,Sociedad_Murcia_2003
317,3.1,2.5,2.375,0.0,2.75,2.37,2.38,0.0,2.37,2.375,2.75,2.37,3.2,2.625,1.8,1.8,2.62,2.75,3.0,2.05,2.0,2.5,1.77,2.8,3.0,2.1,1.8,1.85,0.0,1.85,3.0,3.0,3.3,2.1,Villarreal,La Coruna,Villarreal_La Coruna_2003
318,3.2,3.2,2.0,0.5,3.4,2.0,2.0,0.5,1.9,1.909,3.4,1.95,3.25,3.5,1.8,2.0,3.5,3.4,3.1,1.85,2.0,2.0,1.65,3.75,3.1,1.85,2.05,2.0,0.25,1.71,3.1,3.0,3.3,2.15,Zaragoza,Valencia,Zaragoza_Valencia_2003
319,3.1,3.0,2.2,0.25,3.0,2.2,,0.25,2.0,2.2,2.8,2.2,3.2,2.87,1.9,1.95,3.3,,,1.9,1.9,2.2,1.95,3.1,3.1,2.025,1.875,1.85,0.25,1.85,2.9,3.2,3.25,1.9,Betis,Barcelona,Betis_Barcelona_2003
320,3.1,1.75,3.75,-0.5,1.8,4.0,4.0,-0.5,4.0,4.0,1.8,3.8,3.25,1.8,1.85,1.9,1.8,1.8,3.2,1.95,1.95,4.2,2.1,1.95,3.2,1.975,1.925,1.79,-0.25,1.9,3.1,3.25,3.25,1.67,Ath Bilbao,Zaragoza,Ath Bilbao_Zaragoza_2003
321,3.0,3.2,2.1,0.25,3.1,2.1,2.25,0.25,2.1,2.25,3.0,2.05,3.3,3.0,2.05,1.75,3.2,2.8,3.2,2.1,1.75,2.0,1.75,3.45,3.2,2.1,1.8,1.71,0.25,2.0,3.1,3.2,3.25,2.12,Ath Madrid,Real Madrid,Ath Madrid_Real Madrid_2003
322,3.6,1.5,6.5,-1.0,1.44,6.5,7.5,-1.25,6.5,6.5,1.44,7.0,3.75,1.444,2.0,1.7,1.44,1.4,3.75,2.15,1.8,5.4,1.7,1.48,3.75,1.9,2.0,1.79,-1.25,1.9,3.5,3.6,3.75,2.05,La Coruna,Valladolid,La Coruna_Valladolid_2003
323,3.3,2.2,3.2,-0.25,2.25,2.9,2.9,-0.25,2.87,2.8,2.0,2.9,3.25,2.2,1.75,1.85,2.1,2.25,3.1,2.0,2.05,2.9,2.05,2.3,3.1,2.075,1.825,1.85,0.0,1.85,3.0,3.2,3.25,1.7,Albacete,Celta,Albacete_Celta_2003
324,3.75,1.45,7.0,-1.0,1.4,7.5,7.0,-1.0,7.0,7.0,1.4,7.0,3.75,1.5,1.95,2.05,1.4,1.4,3.75,1.8,1.85,5.4,1.75,1.48,3.75,1.9,2.0,1.71,-1.25,2.0,3.8,3.75,3.75,2.0,Barcelona,Malaga,Barcelona_Malaga_2003
325,3.0,1.85,3.2,-0.5,2.0,3.4,3.2,-0.5,3.4,3.25,2.0,3.6,3.25,2.0,1.85,1.9,2.0,2.1,3.1,1.95,1.95,3.6,2.05,2.0,3.1,2.0,1.9,1.9,-0.25,1.79,3.1,3.2,3.25,1.7,Mallorca,Villarreal,Mallorca_Villarreal_2003
326,3.1,,2.38,,2.7,2.37,2.38,,2.3,,2.6,,,,,,2.75,2.7,3.1,,,,,,3.1,,,,,,,3.2,,,Murcia,Betis,Murcia_Betis_2003
327,3.25,1.75,4.5,-0.5,1.72,4.33,4.33,-0.5,4.2,4.5,1.67,4.5,3.4,1.667,1.75,2.0,1.72,1.73,3.25,1.85,2.05,4.2,1.7,1.78,3.25,1.8,2.1,1.95,-0.75,1.75,3.1,3.25,3.3,2.05,Osasuna,Espanol,Osasuna_Espanol_2003
328,3.1,1.9,3.5,-0.5,1.9,3.75,3.75,-0.5,3.6,3.5,1.91,3.6,3.25,1.909,1.75,1.85,1.9,1.91,3.1,2.0,2.05,3.8,2.05,2.0,3.1,2.05,1.85,2.0,-0.25,1.71,2.9,3.2,3.25,1.7,Sevilla,Santander,Sevilla_Santander_2003
329,3.75,1.35,6.5,-1.0,1.4,7.5,7.5,-1.0,8.0,7.5,1.44,8.75,3.75,1.4,1.95,1.95,1.36,1.4,3.75,1.9,1.85,7.0,1.65,1.4,3.75,1.875,2.025,1.75,-1.25,1.95,4.0,3.6,3.85,2.15,Valencia,Sociedad,Valencia_Sociedad_2003
330,3.2,2.3,3.2,-0.5,2.1,3.0,3.0,-0.5,3.0,3.0,2.0,3.1,3.25,2.1,1.75,1.95,2.1,2.1,3.25,1.9,2.05,2.7,2.2,2.2,3.25,1.95,1.95,1.9,0.0,1.79,3.0,3.2,3.1,1.6,Espanol,Ath Madrid,Espanol_Ath Madrid_2003
331,3.1,2.5,2.5,0.0,2.6,2.5,2.5,0.5,2.4,2.6,2.5,2.5,3.25,2.6,1.9,2.1,2.6,2.6,3.0,1.75,1.9,2.5,1.55,2.6,3.0,2.05,1.85,1.85,-0.5,1.85,3.0,3.2,3.15,2.3,Malaga,La Coruna,Malaga_La Coruna_2003
332,3.0,2.8,2.25,0.5,2.88,2.2,2.2,0.5,2.25,2.25,2.75,2.15,3.2,3.1,1.8,1.95,2.87,2.88,3.2,1.9,2.0,2.3,2.0,3.1,3.2,1.925,1.975,,0.5,,2.9,3.2,3.2,1.85,Ath Bilbao,Valencia,Ath Bilbao_Valencia_2003
333,3.0,2.0,2.8,-0.5,2.25,2.88,2.88,-0.5,3.0,2.8,2.2,3.05,3.25,2.2,1.7,1.8,2.2,2.25,3.1,2.05,2.1,3.4,2.15,2.2,3.1,2.05,1.85,2.0,0.0,1.71,2.9,3.2,3.15,1.65,Betis,Sociedad,Betis_Sociedad_2003
334,3.3,,3.75,-0.5,1.91,3.5,3.5,-0.5,3.3,3.5,1.83,3.7,3.25,1.9,1.7,1.95,1.9,1.91,3.25,1.9,2.1,,2.15,1.9,3.25,1.975,1.925,2.15,-0.5,1.6,,3.2,3.3,1.65,Celta,Osasuna,Celta_Osasuna_2003
335,3.1,1.9,3.5,-0.5,1.91,3.5,3.5,-0.5,3.6,3.75,1.91,3.6,3.2,2.0,2.0,1.8,1.9,1.91,3.25,2.05,1.8,3.5,2.15,1.93,3.25,2.1,1.8,1.65,-0.5,2.05,3.1,3.2,3.25,1.65,Real Madrid,Barcelona,Real Madrid_Barcelona_2003
336,3.1,2.0,3.2,-0.5,2.1,3.2,3.2,-0.5,3.1,3.0,2.0,3.35,3.25,2.1,1.8,2.05,2.1,2.1,3.1,1.8,2.0,3.4,2.05,2.05,3.1,1.8,2.1,1.85,-0.5,1.85,2.9,3.2,3.2,1.8,Santander,Albacete,Santander_Albacete_2003
337,3.0,2.0,3.4,-0.5,2.05,3.4,3.4,-0.5,3.4,3.25,2.0,3.55,3.25,2.0,1.75,1.95,2.0,2.05,3.0,1.9,2.05,3.6,2.05,2.0,3.0,1.975,1.925,1.95,0.0,1.75,2.8,3.0,3.15,1.7,Valladolid,Mallorca,Valladolid_Mallorca_2003
338,3.75,1.3,7.0,,1.4,7.5,7.5,,7.0,6.5,1.4,8.0,3.75,1.44,1.95,,1.4,1.4,3.75,,1.85,8.0,2.6,1.4,3.75,,,1.75,-0.5,1.95,4.2,3.75,3.85,1.4,Villarreal,Murcia,Villarreal_Murcia_2003
339,3.0,2.2,2.88,-0.5,2.25,2.88,2.88,-0.5,2.8,2.75,2.25,2.85,3.25,2.25,1.7,1.8,2.3,2.25,3.1,2.05,2.1,3.0,2.05,2.3,3.1,2.075,1.825,2.0,0.0,1.71,2.9,3.0,3.2,1.7,Zaragoza,Sevilla,Zaragoza_Sevilla_2003
340,3.2,2.2,3.5,-0.25,1.9,3.3,3.0,,3.0,3.2,1.91,3.4,3.2,2.0,1.8,,2.1,2.1,3.2,,2.0,3.0,1.85,2.05,3.3,2.05,1.85,1.9,-0.25,1.79,2.9,3.2,3.25,2.0,Ath Madrid,Celta,Ath Madrid_Celta_2003
341,3.25,2.7,2.1,0.25,3.3,1.9,2.1,,2.1,2.2,3.0,2.1,3.25,3.2,2.0,,3.0,3.2,3.4,,1.8,2.3,1.8,3.25,3.3,2.075,1.825,1.85,0.25,1.85,3.0,3.2,3.25,2.05,La Coruna,Real Madrid,La Coruna_Real Madrid_2003
342,3.0,2.1,3.0,-0.25,2.2,3.1,2.8,,2.8,2.75,2.1,2.9,3.2,2.25,1.75,,2.3,2.3,3.0,,2.05,3.2,2.05,2.3,2.87,2.1,1.8,1.95,0.0,1.75,2.9,3.2,3.2,1.7,Albacete,Zaragoza,Albacete_Zaragoza_2003
343,3.75,1.45,8.0,-1.0,1.33,8.0,8.5,-1.0,7.5,7.5,1.36,8.8,4.0,1.44,2.05,2.1,1.4,1.4,4.0,1.75,1.75,5.4,1.7,1.4,4.0,1.8,2.1,1.71,-1.25,2.0,3.8,3.75,3.85,2.05,Barcelona,Espanol,Barcelona_Espanol_2003
344,3.25,1.8,3.6,-0.5,1.72,4.0,3.6,-0.5,4.0,4.0,1.83,4.0,3.2,1.8,1.8,2.05,1.8,1.85,3.25,1.8,2.0,3.8,1.63,1.75,3.4,1.85,2.05,,-0.5,,3.1,3.25,3.4,2.12,Mallorca,Malaga,Mallorca_Malaga_2003
345,3.25,,1.91,,3.6,1.83,1.91,,1.8,1.9,3.5,1.85,3.2,3.5,,,3.75,3.4,3.25,,,,1.6,3.75,3.3,,,,0.25,,,3.2,3.3,2.2,Murcia,Valladolid,Murcia_Valladolid_2003
346,3.2,2.1,3.5,-0.5,1.9,3.4,3.2,,3.2,3.4,1.91,3.5,3.25,1.9,1.75,,2.0,2.0,3.2,,2.05,3.2,2.0,2.0,3.25,2.1,1.8,1.95,-0.25,1.75,2.9,3.2,3.2,1.75,Osasuna,Santander,Osasuna_Santander_2003
347,3.1,2.2,3.2,-0.25,2.1,3.1,2.9,-0.25,2.9,3.0,2.1,3.1,3.2,2.1,1.8,1.95,2.2,2.2,3.1,1.9,2.0,3.0,2.2,2.15,3.1,1.95,1.95,1.95,0.0,1.75,2.9,3.0,3.2,1.6,Sevilla,Ath Bilbao,Sevilla_Ath Bilbao_2003
348,3.4,1.8,4.33,-0.75,1.72,4.2,4.2,-0.75,4.33,4.0,1.67,4.5,3.25,1.8,1.8,2.0,1.67,1.73,3.3,1.85,2.0,3.8,1.7,1.75,3.25,1.9,2.0,1.95,-1.0,1.75,3.1,3.4,3.3,2.05,Sociedad,Villarreal,Sociedad_Villarreal_2003
349,3.75,1.4,7.0,-1.0,1.4,7.5,7.5,-1.0,7.5,7.0,1.4,8.8,3.75,1.4,1.9,2.05,1.4,1.4,3.75,1.8,1.9,6.0,1.7,1.4,3.6,1.8,2.1,1.85,-1.25,1.85,3.9,3.75,3.85,2.05,Valencia,Betis,Valencia_Betis_2003
350,3.3,2.9,1.8,0.5,3.5,1.91,1.95,0.5,1.83,1.9,3.6,1.85,3.5,3.75,1.95,1.9,3.6,3.6,3.4,1.95,1.85,2.2,2.15,3.5,3.25,1.925,1.975,1.79,0.75,1.9,3.0,3.4,3.3,1.65,Celta,Barcelona,Celta_Barcelona_2003
351,4.0,1.35,7.0,-1.5,1.3,8.0,9.0,-1.5,8.0,8.0,1.36,8.0,4.5,1.36,2.15,1.8,1.33,1.33,4.5,2.05,1.66,7.0,1.54,1.3,4.5,2.125,1.775,1.55,-1.5,2.25,4.0,4.0,4.25,2.1,Real Madrid,Mallorca,Real Madrid_Mallorca_2003
352,3.1,1.55,4.5,-0.75,1.62,5.0,5.0,-0.75,5.0,4.5,1.67,5.0,3.5,1.61,1.9,1.95,1.66,1.62,3.4,1.9,1.9,4.8,1.7,1.57,3.4,1.9,2.0,1.85,-1.0,1.85,3.5,3.25,3.45,2.05,Ath Bilbao,Albacete,Ath Bilbao_Albacete_2003
353,3.2,2.2,2.75,,2.2,2.88,2.88,-0.25,2.75,2.75,2.2,2.8,3.25,2.2,1.8,1.95,2.25,2.2,3.2,1.9,2.0,2.8,2.3,2.15,3.2,,,1.95,0.0,1.75,3.1,3.25,3.25,1.55,Espanol,La Coruna,Espanol_La Coruna_2003
354,3.75,1.35,8.0,,1.4,7.0,7.0,,7.0,7.0,1.33,6.9,3.75,1.4,,,1.4,1.4,3.75,,,7.0,2.49,1.38,3.75,,,1.75,-0.5,1.95,4.0,4.0,3.9,1.38,Malaga,Murcia,Malaga_Murcia_2003
355,3.1,2.1,2.8,-0.25,2.2,3.0,3.0,-0.25,2.8,2.75,2.2,3.0,3.25,2.2,1.8,1.85,2.25,2.2,3.1,2.0,2.0,3.3,2.2,2.15,3.1,2.05,1.85,1.85,0.0,1.85,2.8,3.2,3.1,0.9,Santander,Ath Madrid,Santander_Ath Madrid_2003
356,3.0,3.3,2.1,0.25,3.2,2.1,2.1,0.25,2.2,2.2,3.2,2.0,3.2,3.25,1.75,1.85,3.0,3.4,3.2,2.0,2.05,2.1,1.85,3.15,3.1,2.0,1.9,2.0,0.25,1.71,2.8,3.0,3.2,2.0,Sevilla,Valencia,Sevilla_Valencia_2003
357,3.1,2.3,2.88,-0.25,2.3,2.8,2.8,-0.25,2.75,2.62,2.25,2.7,3.1,2.37,1.8,1.8,2.3,2.3,3.1,2.05,2.0,2.7,2.15,2.25,3.1,2.125,1.775,1.85,0.0,1.85,3.0,3.0,3.2,1.65,Valladolid,Sociedad,Valladolid_Sociedad_2003
358,3.1,2.2,3.5,-0.25,2.1,3.1,3.1,-0.25,3.3,3.0,1.91,3.05,3.2,2.1,1.7,1.9,2.0,2.1,3.2,1.95,2.1,3.0,1.95,2.05,3.2,1.975,1.925,2.0,-0.25,1.71,2.9,3.2,3.2,1.9,Villarreal,Betis,Villarreal_Betis_2003
359,3.1,1.75,3.5,-0.5,2.0,3.3,3.3,-0.5,3.3,3.2,1.91,3.25,3.2,2.0,1.7,1.85,2.0,2.0,3.2,2.0,2.1,3.8,2.1,1.95,3.2,2.1,1.8,2.05,-0.25,1.65,3.3,3.2,3.25,1.67,Zaragoza,Osasuna,Zaragoza_Osasuna_2003
360,3.3,1.75,,,1.53,4.75,,,5.0,,,,,,,,1.61,,,,,3.8,,,3.75,,,,,,3.3,,,,Villarreal,Valencia,Villarreal_Valencia_2003
361,3.3,2.3,,0.0,2.3,2.6,2.6,,2.6,2.5,,2.35,3.4,2.3,1.85,,2.3,2.3,3.4,,1.95,2.5,2.35,2.5,3.4,1.775,2.125,1.9,0.5,1.79,3.2,,3.3,1.42,Betis,Valladolid,Betis_Valladolid_2003
362,3.4,2.4,,0.25,,,,,2.3,2.25,,,3.4,2.6,1.85,,2.5,,,,1.95,2.4,,,,1.8,2.1,,,,3.2,,,,La Coruna,Celta,La Coruna_Celta_2003
363,3.2,2.0,2.75,,2.3,2.8,,,2.8,2.62,2.38,2.6,3.1,2.37,1.9,,2.2,,,,1.9,3.1,1.42,2.35,3.1,,,1.95,-0.5,1.75,3.2,3.0,3.15,2.35,Albacete,Sevilla,Albacete_Sevilla_2003
364,3.25,1.8,4.0,-0.5,1.75,4.0,4.0,-0.75,4.2,4.0,1.73,4.2,3.4,1.72,1.95,1.8,1.72,1.75,3.4,2.04,1.85,3.8,1.8,1.7,3.4,1.95,1.95,1.85,-0.75,1.85,3.1,3.4,3.4,2.05,Ath Madrid,Zaragoza,Ath Madrid_Zaragoza_2003
365,4.0,1.45,6.5,,1.36,7.0,7.0,-1.25,7.0,8.0,1.4,7.5,4.0,1.33,2.05,1.96,1.36,1.36,4.2,1.88,1.75,5.4,2.0,1.33,4.2,,,1.65,-1.25,2.05,3.8,4.0,4.25,1.85,Barcelona,Santander,Barcelona_Santander_2003
366,2.75,2.4,,,,,,,2.8,,,,,,2.1,,2.5,,,,1.7,2.4,,,,,,1.65,,2.05,3.2,,,,Mallorca,Espanol,Mallorca_Espanol_2003
367,4.2,5.4,1.44,,6.5,1.4,1.44,,1.36,1.4,6.0,1.33,3.75,7.0,,,6.5,7.5,4.0,,,1.5,,7.5,4.0,,,1.65,,2.05,3.5,3.75,4.25,,Murcia,Real Madrid,Murcia_Real Madrid_2003
368,,3.1,2.25,,,,,0.25,,2.1,2.75,2.0,3.2,3.0,1.75,1.72,,,,2.12,2.05,2.1,,3.0,,,,2.0,,1.71,3.0,3.2,3.3,,Osasuna,Ath Bilbao,Osasuna_Ath Bilbao_2003
369,3.4,1.7,3.75,,1.75,4.0,4.0,-0.5,4.0,3.5,1.8,4.2,3.4,1.83,1.9,2.06,1.72,1.75,3.4,1.78,1.9,4.0,1.88,1.7,3.4,,,1.9,-0.5,1.79,3.3,3.25,3.4,1.7,Sociedad,Malaga,Sociedad_Malaga_2003
370,3.4,2.0,2.62,,2.38,2.5,2.5,,2.3,2.5,2.25,2.6,3.4,2.3,,,2.5,2.38,3.4,,,3.2,1.77,2.3,3.4,,,,-0.25,,3.1,3.4,3.25,2.1,Ath Bilbao,Ath Madrid,Ath Bilbao_Ath Madrid_2003
371,3.8,1.55,6.0,,1.44,6.0,6.0,,5.0,,1.44,,,,,,1.5,1.44,3.75,,,4.8,,,3.75,,,,,,3.5,3.75,,,Celta,Mallorca,Celta_Mallorca_2003
372,4.2,1.3,8.0,,1.29,8.0,8.0,,9.0,8.0,1.29,9.0,4.5,1.28,,,1.28,1.29,4.5,,,8.0,2.89,1.28,4.5,,,,-0.5,,4.2,4.5,4.25,1.28,Espanol,Murcia,Espanol_Murcia_2003
373,3.1,1.9,3.75,-0.5,1.91,3.5,3.5,,3.6,3.4,1.83,3.5,3.25,1.9,,,1.9,1.91,3.25,,,3.5,1.67,1.9,3.25,2.1,1.8,,-0.5,,3.1,3.2,3.2,1.9,Malaga,Betis,Malaga_Betis_2003
374,3.6,1.4,6.5,,1.4,6.5,6.0,,5.5,6.0,1.36,6.25,4.2,1.4,,,1.5,1.5,4.0,,,6.0,2.44,1.4,4.0,,,,-0.5,,3.9,4.33,4.0,1.4,Real Madrid,Sociedad,Real Madrid_Sociedad_2003
375,3.6,2.7,2.0,0.0,2.62,2.1,2.1,,2.1,,2.88,,,,,,2.7,2.62,3.75,,,2.1,2.05,,3.75,1.85,2.05,,0.0,,3.4,3.6,,1.8,Santander,La Coruna,Santander_La Coruna_2003
376,3.1,2.5,2.5,,2.5,2.5,2.5,,2.5,2.4,2.5,2.5,3.25,2.5,,,2.5,2.5,3.2,,,2.5,2.18,2.5,3.2,,,,-0.5,,3.0,3.2,3.1,1.5,Sevilla,Osasuna,Sevilla_Osasuna_2003
