Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SC0,2011-05-08,Kilmarnock,Celtic,0,2,A,0,1,A,W Collum,3,9,1,2,11,17,2,5,2,2,0,0,10.0,5.0,1.3,7.75,4.75,1.3,8.0,4.75,1.3,8.0,4.6,1.3,10.0,5.0,1.3,9.0,4.5,1.3,9.0,4.5,1.36,9.0,5.0,1.33,11.0,5.5,1.3,9.0,4.75,1.33,34,11.61,9.59,5.65,4.92,1.36,1.3,24,1.62,1.55,2.5,2.3,19,1.5,1.98,1.9,1.98,1.92
SC0,2011-05-10,Aberdeen,St Mirren,0,1,A,0,0,D,E Norris,4,3,1,2,16,14,1,5,2,1,0,0,2.25,3.25,3.2,2.2,3.1,3.0,2.2,3.2,3.0,,,,2.2,3.4,3.2,2.1,3.25,3.2,2.2,3.25,3.25,2.25,3.25,3.2,2.4,3.25,3.2,2.1,3.3,3.3,37,2.54,2.31,3.4,3.2,3.3,3.07,28,2.25,2.17,1.67,1.62,24,0.0,1.82,1.7,2.38,2.15
SC0,2011-05-10,Rangers,Dundee United,2,0,H,2,0,H,C Murray,13,8,7,3,9,11,5,4,0,0,0,0,1.22,6.0,13.0,1.2,5.75,9.75,1.22,5.75,9.5,1.22,5.0,10.0,1.22,6.0,12.0,1.2,5.75,11.0,1.22,6.0,12.0,1.22,6.0,10.0,1.22,6.5,15.0,1.22,6.0,13.0,37,1.25,1.21,7.0,6.13,15.71,12.0,27,1.62,1.54,2.55,2.35,19,-1.5,1.77,1.71,2.23,2.15
SC0,2011-05-10,St Johnstone,Hamilton,1,0,H,1,0,H,S Conroy,7,6,4,3,4,9,7,2,0,1,0,1,2.1,3.4,3.4,2.1,3.0,3.3,2.2,3.2,3.0,,,,2.0,3.6,3.4,2.0,3.25,3.4,2.2,3.2,3.4,2.1,3.25,3.4,2.38,3.25,3.25,2.1,3.3,3.3,36,2.41,2.19,3.4,3.24,3.7,3.27,28,2.38,2.21,1.7,1.6,21,0.0,1.73,1.61,2.5,2.29
SC0,2011-05-11,Hearts,Celtic,0,3,A,0,1,A,C Thomson,4,13,2,9,19,14,3,5,3,2,1,1,7.0,4.33,1.44,5.75,4.1,1.44,6.25,4.0,1.45,6.0,3.9,1.45,6.0,4.0,1.53,6.5,4.0,1.44,7.0,4.5,1.44,6.5,4.5,1.44,7.5,4.6,1.44,6.0,4.2,1.5,34,7.5,6.69,4.64,4.22,1.53,1.45,31,1.77,1.69,2.21,2.07,16,1.0,2.16,2.07,1.83,1.78
SC0,2011-05-11,Inverness C,Hibernian,2,0,H,1,0,H,S Finnie,7,11,6,3,9,10,6,8,0,0,0,0,2.1,3.4,3.4,2.1,3.2,3.1,2.1,3.2,3.2,2.0,3.2,3.3,2.1,3.3,3.5,2.1,3.2,3.2,2.1,3.4,3.4,2.1,3.25,3.4,2.25,3.4,3.3,2.1,3.3,3.3,33,2.26,2.14,3.51,3.28,3.5,3.26,34,2.06,1.98,1.87,1.78,15,0.0,1.6,1.54,2.5,2.35
SC0,2011-05-11,Motherwell,Kilmarnock,1,1,D,1,0,H,C Allan,7,14,6,12,13,3,3,7,1,1,0,0,2.25,3.4,3.1,2.2,3.2,2.9,2.2,3.2,3.0,2.1,3.1,3.2,2.38,3.4,2.88,2.2,3.25,2.95,2.15,3.1,3.0,2.25,3.3,3.0,2.38,3.5,3.0,2.2,3.3,3.1,34,2.4,2.27,3.57,3.29,3.2,2.99,34,2.02,1.92,1.95,1.84,22,0.0,1.69,1.63,2.29,2.21
SC0,2011-05-14,Hamilton,Inverness C,1,2,A,0,1,A,I Brines,6,2,3,2,11,14,6,2,1,1,0,0,2.5,3.3,2.8,2.4,3.1,2.7,2.4,3.1,2.75,2.4,3.1,2.7,2.4,3.3,2.88,2.38,3.2,2.7,2.6,3.2,2.75,2.4,3.25,2.88,2.5,3.2,2.88,2.5,3.2,2.75,35,2.66,2.49,3.3,3.18,2.94,2.79,28,2.38,2.25,1.62,1.58,25,0.0,1.92,1.81,2.07,1.99
SC0,2011-05-14,Hibernian,Aberdeen,1,3,A,1,0,H,W Collum,15,11,7,10,11,10,5,7,2,0,0,0,2.38,3.25,3.0,2.2,3.1,3.0,2.3,3.1,2.9,2.2,3.1,3.0,2.25,3.3,3.2,2.3,3.2,2.8,2.3,3.2,3.2,2.38,3.2,2.88,2.25,3.2,3.25,2.25,3.2,3.1,34,2.38,2.28,3.4,3.21,3.4,3.07,29,2.3,2.17,1.7,1.62,20,0.0,1.7,1.62,2.36,2.22
SC0,2011-05-14,St Mirren,St Johnstone,0,0,D,0,0,D,C Murray,11,11,4,2,11,18,4,2,0,1,0,0,2.25,3.4,3.1,2.1,3.1,3.2,2.2,3.1,3.1,2.3,3.1,2.8,2.25,3.5,3.0,2.2,3.2,3.0,2.5,3.1,3.0,2.2,3.4,3.0,2.38,3.3,3.0,2.3,3.2,3.0,35,2.5,2.29,3.5,3.23,3.2,3.05,29,2.3,2.21,1.65,1.6,20,0.0,1.72,1.62,2.38,2.21
SC0,2011-05-15,Celtic,Motherwell,4,0,H,2,0,H,A Muir,22,6,15,1,7,13,9,3,1,1,0,0,1.17,7.0,15.0,1.15,6.25,12.5,1.18,6.0,11.0,1.2,5.2,11.0,1.17,7.0,15.0,1.15,6.5,13.0,1.2,6.0,15.0,1.2,6.0,13.0,1.17,7.0,19.0,1.17,6.5,15.0,34,1.2,1.17,7.74,6.73,21.0,14.4,28,1.55,1.48,2.75,2.49,14,-2.0,1.92,1.87,2.04,1.98
SC0,2011-05-15,Dundee United,Hearts,2,1,H,1,1,D,S O'Reilly,10,4,5,4,3,8,10,3,2,3,0,0,2.2,3.3,3.3,2.3,3.0,2.9,2.25,3.1,3.0,2.1,3.1,3.2,2.25,3.3,3.2,2.2,3.2,3.0,2.38,3.2,3.0,2.3,3.25,3.0,2.2,3.25,3.4,2.25,3.2,3.1,35,2.3,2.18,3.4,3.26,3.78,3.25,29,2.3,2.14,1.7,1.64,17,-0.25,1.95,1.84,2.11,2.02
SC0,2011-05-15,Kilmarnock,Rangers,1,5,A,0,3,A,C Thomson,14,15,10,10,16,14,3,8,2,2,0,0,10.0,6.0,1.25,8.5,5.25,1.25,9.0,4.75,1.28,11.0,5.2,1.2,12.0,5.5,1.25,9.5,4.6,1.29,9.0,5.5,1.3,10.0,5.0,1.3,10.5,5.5,1.29,9.0,5.0,1.3,35,12.0,9.56,6.0,5.35,1.31,1.28,28,1.6,1.54,2.42,2.33,14,1.5,1.97,1.93,1.96,1.91
