,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
351,3,0,Southampton,Chelsea,E0,12,3,7,12,5,0,P Durkin,5,4,H,0,0,D,6,0,0,01/05/2004,0,Chelsea_Southampton_2003
352,5,0,Newcastle,Man City,E0,7,6,3,7,9,0,M Halsey,7,1,H,0,0,D,7,1,0,01/05/2004,1,Man City_Newcastle_2003
353,3,1,Fulham,Portsmouth,E0,14,7,7,10,13,0,S Dunn,11,1,D,0,0,D,14,4,0,01/05/2004,1,Portsmouth_Fulham_2003
354,7,1,Everton,Wolves,E0,20,6,11,12,12,1,M Riley,10,2,H,0,0,A,7,1,0,01/05/2004,0,Wolves_Everton_2003
355,5,0,Tottenham,Aston Villa,E0,11,5,6,5,20,0,N Barry,10,1,H,1,0,H,15,1,0,02/05/2004,2,Aston Villa_Tottenham_2003
356,3,1,Leeds,Bolton,E0,21,4,14,9,20,1,S Bennett,6,4,H,0,1,A,14,2,0,02/05/2004,3,Bolton_Leeds_2003
357,3,0,Middlesbrough,Liverpool,E0,15,6,8,7,14,0,A D'Urso,12,2,H,0,0,D,12,1,0,02/05/2004,1,Liverpool_Middlesbrough_2003
358,12,1,Arsenal,Portsmouth,E0,11,9,6,5,10,0,M Riley,20,1,D,1,0,H,13,2,0,04/05/2004,0,Portsmouth_Arsenal_2003
359,5,3,Liverpool,Birmingham,E0,3,8,2,3,12,1,S Dunn,15,0,A,0,0,A,11,0,1,08/05/2004,2,Birmingham_Liverpool_2003
360,3,2,Bolton,Everton,E0,16,3,9,7,9,1,P Durkin,10,1,A,0,0,A,14,0,0,08/05/2004,2,Everton_Bolton_2003
361,2,3,Charlton,Leeds,E0,13,6,7,3,9,1,M Halsey,12,3,D,2,0,H,12,0,0,08/05/2004,0,Leeds_Charlton_2003
362,3,1,Portsmouth,Leicester,E0,13,7,9,8,15,0,G Poll,14,3,H,2,0,H,11,2,0,08/05/2004,0,Leicester_Portsmouth_2003
363,2,1,Chelsea,Man United,E0,12,7,7,6,19,1,S Bennett,11,1,D,0,1,A,9,2,0,08/05/2004,3,Man United_Chelsea_2003
364,4,1,Man City,Middlesbrough,E0,12,6,7,5,14,1,M Riley,14,2,H,2,0,H,9,1,0,08/05/2004,1,Middlesbrough_Man City_2003
365,4,1,Aston Villa,Southampton,E0,18,7,10,4,13,1,H Webb,14,1,D,1,0,D,10,0,0,08/05/2004,1,Southampton_Aston Villa_2003
366,7,0,Blackburn,Tottenham,E0,16,2,13,7,17,0,A D'Urso,14,1,H,1,0,H,9,2,0,08/05/2004,0,Tottenham_Blackburn_2003
367,7,1,Arsenal,Fulham,E0,12,5,5,6,19,1,M Dean,7,0,A,0,0,A,13,3,0,09/05/2004,1,Fulham_Arsenal_2003
368,3,1,Wolves,Newcastle,E0,19,7,8,13,11,0,M Messias,15,1,D,1,0,H,13,2,0,09/05/2004,1,Newcastle_Wolves_2003
369,5,3,Newcastle,Southampton,E0,15,12,12,3,16,2,G Poll,22,3,D,2,0,D,13,2,0,12/05/2004,1,Southampton_Newcastle_2003
370,5,1,Leicester,Arsenal,E0,17,1,10,7,13,1,P Durkin,2,2,H,0,0,A,15,1,0,15/05/2004,0,Arsenal_Leicester_2003
371,4,2,Man United,Aston Villa,E0,16,8,8,9,15,2,R Styles,12,0,A,0,2,A,21,3,0,15/05/2004,4,Aston Villa_Man United_2003
372,8,1,Birmingham,Blackburn,E0,10,5,5,6,12,0,D Gallagher,9,1,D,1,0,H,11,0,0,15/05/2004,0,Blackburn_Birmingham_2003
373,3,2,Fulham,Bolton,E0,17,6,9,11,14,1,G Barber,10,0,A,0,0,A,9,1,0,15/05/2004,1,Bolton_Fulham_2003
374,10,1,Southampton,Charlton,E0,10,4,5,7,10,0,J Winter,12,2,H,1,0,H,13,1,0,15/05/2004,0,Charlton_Southampton_2003
375,2,0,Leeds,Chelsea,E0,19,0,9,9,9,0,M Dean,4,1,H,1,0,H,5,0,0,15/05/2004,0,Chelsea_Leeds_2003
376,1,1,Newcastle,Liverpool,E0,8,5,4,8,17,1,M Riley,6,1,D,0,0,A,11,1,0,15/05/2004,1,Liverpool_Newcastle_2003
377,3,1,Everton,Man City,E0,13,0,11,7,8,0,S Dunn,2,5,H,3,0,H,5,1,0,15/05/2004,1,Man City_Everton_2003
378,2,1,Middlesbrough,Portsmouth,E0,16,4,10,7,8,1,M Halsey,19,5,H,3,0,H,12,0,0,15/05/2004,0,Portsmouth_Middlesbrough_2003
379,3,2,Tottenham,Wolves,E0,18,12,10,5,11,1,S Bennett,14,0,A,0,0,A,6,1,1,15/05/2004,1,Wolves_Tottenham_2003
