,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
127,14:00:00,2,Cagliari,13,2,2,2,0,1,1,2,19,D,6,2019-11-25,Lecce,I1,2,8,11,17,A,2,Lecce_Cagliari_2019
128,19:45:00,2,Genoa,12,0,1,1,0,0,0,1,13,D,13,2019-11-25,Spal,I1,6,7,5,13,D,4,Spal_Genoa_2019
129,14:00:00,1,Atalanta,15,0,0,3,0,0,1,3,15,A,19,2019-11-30,Brescia,I1,12,5,2,9,A,11,Brescia_Atalanta_2019
130,17:00:00,2,Torino,15,1,0,1,0,0,0,3,18,A,10,2019-11-30,Genoa,I1,3,3,6,5,D,4,Genoa_Torino_2019
131,19:45:00,1,Lecce,13,0,0,1,0,0,0,3,21,A,6,2019-11-30,Fiorentina,I1,6,6,9,13,D,2,Fiorentina_Lecce_2019
132,11:30:00,1,Sassuolo,11,0,2,2,1,0,1,5,13,D,8,2019-12-01,Juventus,I1,4,9,9,17,D,2,Juventus_Sassuolo_2019
133,14:00:00,1,Spal,15,0,2,1,2,0,0,4,17,H,8,2019-12-01,Inter,I1,3,10,8,16,H,0,Inter_Spal_2019
134,14:00:00,0,Udinese,9,0,3,0,3,0,0,1,12,H,4,2019-12-01,Lazio,I1,0,6,2,15,H,2,Lazio_Udinese_2019
135,14:00:00,1,Milan,13,0,0,1,0,0,0,3,15,A,19,2019-12-01,Parma,I1,8,0,1,6,D,7,Parma_Milan_2019
136,17:00:00,1,Bologna,12,0,1,2,1,0,0,5,10,A,9,2019-12-01,Napoli,I1,6,5,7,20,H,0,Napoli_Bologna_2019
137,19:45:00,3,Roma,11,0,1,3,1,0,2,3,14,A,12,2019-12-01,Verona,I1,5,3,6,7,A,5,Verona_Roma_2019
138,19:45:00,3,Sampdoria,15,0,4,3,0,0,1,1,12,H,9,2019-12-02,Cagliari,I1,5,8,6,12,A,4,Cagliari_Sampdoria_2019
139,19:45:00,3,Roma,12,0,0,0,0,0,0,1,11,D,6,2019-12-06,Inter,I1,2,2,8,9,D,3,Inter_Roma_2019
140,14:00:00,1,Verona,14,1,3,2,1,0,1,5,16,H,7,2019-12-07,Atalanta,I1,2,10,13,21,D,4,Atalanta_Verona_2019
141,17:00:00,3,Napoli,20,1,1,1,1,0,0,4,15,D,12,2019-12-07,Udinese,I1,3,1,3,5,H,10,Udinese_Napoli_2019
142,19:45:00,4,Juventus,14,1,3,1,1,0,1,3,10,H,8,2019-12-07,Lazio,I1,5,8,4,12,D,5,Lazio_Juventus_2019
143,11:30:00,5,Genoa,17,2,2,2,0,0,2,6,18,D,14,2019-12-08,Lecce,I1,4,5,11,22,A,3,Lecce_Genoa_2019
144,14:00:00,3,Cagliari,10,0,2,2,2,0,0,4,19,D,4,2019-12-08,Sassuolo,I1,3,3,8,9,H,4,Sassuolo_Cagliari_2019
145,14:00:00,3,Brescia,17,0,0,1,0,0,0,3,18,A,12,2019-12-08,Spal,I1,7,4,3,18,D,1,Spal_Brescia_2019
146,14:00:00,4,Fiorentina,19,0,2,1,1,0,0,3,17,H,15,2019-12-08,Torino,I1,5,5,3,10,H,9,Torino_Fiorentina_2019
147,17:00:00,3,Parma,15,0,0,1,0,0,1,2,12,A,10,2019-12-08,Sampdoria,I1,2,6,3,18,A,2,Sampdoria_Parma_2019
148,19:45:00,4,Milan,17,0,2,3,1,0,2,2,19,A,11,2019-12-08,Bologna,I1,7,4,5,11,A,1,Bologna_Milan_2019
149,14:00:00,4,Lecce,17,0,3,0,2,0,0,6,26,H,11,2019-12-14,Brescia,I1,4,9,4,13,H,6,Brescia_Lecce_2019
150,17:00:00,2,Parma,9,0,1,2,0,0,1,2,12,A,7,2019-12-14,Napoli,I1,5,9,11,22,A,1,Napoli_Parma_2019
151,19:45:00,5,Sampdoria,16,0,0,1,0,0,0,3,26,A,2,2019-12-14,Genoa,I1,1,1,4,5,D,2,Genoa_Sampdoria_2019
152,11:30:00,3,Torino,20,0,3,3,0,0,1,1,19,D,12,2019-12-15,Verona,I1,8,8,6,12,A,3,Verona_Torino_2019
153,14:00:00,5,Atalanta,14,0,2,1,1,1,0,1,18,H,15,2019-12-15,Bologna,I1,7,5,4,8,H,4,Bologna_Atalanta_2019
154,14:00:00,2,Udinese,10,0,3,1,3,0,0,1,4,H,9,2019-12-15,Juventus,I1,7,12,9,14,H,8,Juventus_Udinese_2019
155,14:00:00,5,Sassuolo,14,0,0,0,0,0,0,4,16,D,10,2019-12-15,Milan,I1,6,12,8,17,D,3,Milan_Sassuolo_2019
